chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
GL397313	9971174	9971175	AluID:17613	chr1:115140073:115140074	-	18	-9.22	7	7	5
GL397314	10202018	10202019	AluID:128811	chr7:79806830:79806831	+	19	-20.39	6	5	6
GL397314	11374386	11374387	AluID:313904	chr20:17536305:17536306	-	22	-1.93	6	6	5
GL397314	11798813	11798814	AluID:313958	chr20:17957307:17957308	+	22	-1.73	6	6	5
GL397314	11842091	11842092	AluID:314002	chr20:18006198:18006199	-	21	-11.15	12	12	6
GL397314	11851974	11851975	AluID:314007	chr20:18016107:18016108	-	18	-2.54	5	4	5
GL397314	12280299	12280300	AluID:314062	chr20:18414179:18414180	-	21	3.36	18	18	5
GL397314	12400020	12400021	AluID:314106	chr20:18538404:18538405	+	21	0.37	21	21	5
GL397314	12496096	12496097	AluID:314137	chr20:18640882:18640883	+	19		NA	NA	NA
GL397314	1266144	1266145	AluID:132453	chr7:108076585:108076586	+	22	-2.20	8	7	8
GL397314	13785750	13785751	AluID:314197	1	+	20	-7.89	5	4	5
GL397314	13932918	13932919	AluID:314230	chr20:20038385:20038386	+	19	0.20	6	5	6
GL397314	13967455	13967456	AluID:314234	chr20:20072355:20072356	+	22	-10.83	5	3	5
GL397314	14591790	14591791	AluID:314308	chr20:20674742:20674743	-	18	0.88	7	7	6
GL397314	2180658	2180659	AluID:132320	chr7:107186233:107186234	+	18	-8.62	8	8	5
GL397314	2339983	2339984	AluID:132277	chr7:106960421:106960422	+	19	-0.92	7	7	6
GL397314	2371194	2371195	AluID:132272	chr7:106928795:106928796	+	22	-12.74	15	15	6
GL397314	2572688	2572689	AluID:132225	chr7:106740104:106740105	-	19	4.64	16	16	6
GL397314	2597600	2597601	AluID:132219	chr7:106715866:106715867	-	18	9.07	16	16	5
GL397314	3828325	3828326	AluID:132180	chr7:105553537:105553538	-	21	-5.91	16	16	5
GL397314	3946366	3946367	AluID:132150	chr7:105436802:105436803	+	19	2.33	5	3	5
GL397314	3952166	3952167	AluID:132149	chr7:105431030:105431031	+	21	-4.27	7	7	6
GL397314	4188779	4188780	AluID:132067	chr7:105194894:105194895	-	21	-6.29	14	14	5
GL397314	4202170	4202171	AluID:132048	chr7:105181027:105181028	-	18	4.69	18	5	18
GL397314	4230701	4230702	AluID:132022	-1	+	20	-7.88	23	23	5
GL397314	4401156	4401157	AluID:131935	chr7:104976394:104976395	+	18	-5.76	18	18	7
GL397314	4507006	4507007	AluID:131867	chr7:104874309:104874310	+	22	-6.68	8	8	8
GL397314	4549236	4549237	AluID:131853	chr7:104837495:104837496	+	21	2.10	11	11	5
GL397314	4721138	4721139	AluID:131788	chr7:104674702:104674703	-	18	6.52	7	4	7
GL397314	4867440	4867441	AluID:131779	chr7:104542024:104542025	-	19	-2.59	10	7	10
GL397314	4975954	4975955	AluID:131760	chr7:104433364:104433365	-	21	-5.34	8	8	5
GL397314	5376404	5376405	AluID:131706	chr7:104035170:104035171	-	22	-8.44	16	16	5
GL397314	5561079	5561080	AluID:131701	chr7:103846453:103846454	+	19	2.14	6	6	6
GL397314	6685939	6685940	AluID:131533	chr7:102667751:102667752	+	22	0.81	7	7	7
GL397314	6972003	6972004	AluID:131454	chr7:102392740:102392741	-	19	-1.14	10	10	5
GL397314	7420679	7420680	AluID:128460	chr7:77178905:77178906	+	19	-10.08	20	20	7
GL397314	7425778	7425779	AluID:128464	chr7:77184030:77184031	+	22	-4.22	9	4	9
GL397314	7435785	7435786	AluID:128471	1	+	20	-6.23	7	7	5
GL397314	7461994	7461995	AluID:128483	1	+	20	-7.66	29	29	7
GL397314	7667744	7667745	AluID:128563	1	+	20	-14.37	6	6	5
GL397314	7679894	7679895	AluID:128571	chr7:77400269:77400270	+	22	-0.39	5	5	5
GL397314	7823120	7823121	AluID:128629	chr7:77544269:77544270	+	19	-5.76	7	7	6
GL397314	7833239	7833240	AluID:128633	1	+	20	0.69	16	16	5
GL397314	8532392	8532393	AluID:128712	chr7:78212821:78212822	-	22	-7.11	8	8	6
GL397314	8763851	8763852	AluID:128737	chr7:78482484:78482485	-	18	2.93	6	2	6
GL397314	9135779	9135780	AluID:128760	-1	-	20	-15.53	22	22	4
GL397314	9168217	9168218	AluID:128764	chr7:78759635:78759636	-	22	2.04	15	6	15
GL397314	9270015	9270016	AluID:128777	chr7:78866751:78866752	-	21	-3.12	6	5	6
GL397314	9314076	9314077	AluID:128785	-1	-	20	-8.04	10	10	5
GL397315	10927210	10927211	AluID:146458	1	+	20	0.79	9	9	5
GL397315	1136281	1136282	AluID:145796	1	+	20	-6.98	21	21	5
GL397315	12068148	12068149	AluID:146538	1	+	20	-10.83	7	6	7
GL397315	12136843	12136844	AluID:146570	chr8:98804498:98804499	+	22	-5.59	7	7	5
GL397315	12140849	12140850	AluID:146576	1	+	20	-2.28	3	3	3
GL397315	12382117	12382118	AluID:146694	chr8:99037968:99037969	-	22	2.86	6	6	5
GL397315	12944643	12944644	AluID:143719	chr8:63267016:63267017	+	21	-3.90	6	6	5
GL397315	13126870	13126871	AluID:143735	chr8:63456582:63456583	+	18	-1.44	6	4	6
GL397315	13245653	13245654	AluID:143741	chr8:63595588:63595589	+	19	-1.33	7	7	5
GL397315	13479687	13479688	AluID:143756	chr8:63860769:63860770	+	19	-8.23	15	15	5
GL397315	1352184	1352185	AluID:145824	1	+	20	-8.14	6	5	6
GL397315	16166327	16166328	AluID:143832	-1	-	20	-6.85	13	13	5
GL397315	16172408	16172409	AluID:143840	-1	-	20	-5.81	6	4	6
GL397315	16208608	16208609	AluID:143865	chr8:66581811:66581812	+	19	-5.65	10	10	5
GL397315	16311041	16311042	AluID:143900	chr8:66642423:66642424	+	22	-8.88	14	14	5
GL397315	16337015	16337016	AluID:143923	chr8:66673312:66673313	+	22	2.04	10	10	5
GL397315	258701	258702	AluID:145620	chr8:87094191:87094192	-	18	0.13	6	6	6
GL397315	280084	280085	AluID:145632	chr8:87115367:87115368	+	18	3.97	24	24	15
GL397315	287047	287048	AluID:145640	chr8:87122331:87122332	+	22	0.29	6	6	5
GL397315	462122	462123	AluID:145668	chr8:87301544:87301545	-	21	-12.86	12	12	5
GL397315	465308	465309	AluID:145669	chr8:87303776:87303777	-	18	-3.82	16	12	16
GL397315	571828	571829	AluID:145702	chr8:87409148:87409149	+	18	5.71	6	6	5
GL397315	615852	615853	AluID:145714	chr8:87455332:87455333	+	21	-16.18	7	4	7
GL397315	637659	637660	AluID:145721	chr8:87476769:87476770	+	19	2.02	10	10	7
GL397315	794817	794818	AluID:145774	chr8:87634275:87634276	-	18	-5.50	7	7	5
GL397315	797049	797050	AluID:145775	-1	-	20	-5.31	3	3	3
GL397315	8012015	8012016	AluID:146033	1	+	20	-5.10	4	4	4
GL397315	8687860	8687861	AluID:146107	chr8:95433207:95433208	-	18	2.72	15	15	5
GL397315	8785340	8785341	AluID:146150	chr8:95532728:95532729	-	22	3.01	14	14	5
GL397315	8922214	8922215	AluID:146170	chr8:95668477:95668478	+	21	-27.67	8	8	8
GL397315	8958609	8958610	AluID:146189	1	+	20	-14.46	16	14	16
GL397315	8981959	8981960	AluID:146199	chr8:95733199:95733200	+	18	3.01	13	13	4
GL397315	8988470	8988471	AluID:146203	chr8:95740197:95740198	+	19	-6.69	13	13	5
GL397315	8996657	8996658	AluID:146210	chr8:95746309:95746310	+	18	1.19	19	19	6
GL397315	9324602	9324603	AluID:146376	chr8:96059746:96059747	+	18	-5.00	7	7	6
GL397315	9552038	9552039	AluID:146413	-1	-	20	3.61	6	4	6
GL397316	10017264	10017265	AluID:79951	chr4:62769529:62769530	+	21	-6.11	6	3	6
GL397316	10164138	10164139	AluID:79972	1	+	20	-3.06	5	5	5
GL397316	1019681	1019682	AluID:79141	chr4:53615938:53615939	-	19	4.93	7	5	7
GL397316	1396703	1396704	AluID:79159	-1	-	20	-4.79	21	21	5
GL397316	1422566	1422567	AluID:79164	chr4:54013306:54013307	-	21	-20.23	7	7	5
GL397316	14799717	14799718	AluID:80009	chr4:68349060:68349061	-	18	1.94	10	10	5
GL397316	14813828	14813829	AluID:80012	-1	-	20	-1.54	11	11	5
GL397316	14825039	14825040	AluID:80016	chr4:68374233:68374234	-	19	-5.74	24	24	6
GL397316	14855136	14855137	AluID:80027	chr4:68403707:68403708	-	21	-1.43	4	4	4
GL397316	15446959	15446960	AluID:80098	chr4:69204537:69204538	-	18	-6.11	5	4	5
GL397316	15665772	15665773	AluID:80111	chr4:69429267:69429268	-	18	-11.16	5	2	5
GL397316	1703541	1703542	AluID:79201	chr4:54262594:54262595	+	18	-5.34	13	13	4
GL397316	2098333	2098334	AluID:79284	chr4:54658492:54658493	+	22	-6.20	7	7	5
GL397316	2321553	2321554	AluID:79322	-1	-	20	-6.36	9	9	6
GL397316	2450771	2450772	AluID:79379	chr4:55029980:55029981	+	19	-1.38	5	5	5
GL397316	2561418	2561419	AluID:79425	1	+	20	-8.85	23	23	7
GL397316	3842360	3842361	AluID:79503	chr4:56359015:56359016	-	18	-7.57	5	5	5
GL397316	3937080	3937081	AluID:79539	chr4:56451664:56451665	-	18	-1.46	5	3	5
GL397316	4332563	4332564	AluID:79560	chr4:56822802:56822803	+	19	-17.02	26	26	7
GL397316	4367054	4367055	AluID:79569	chr4:56856699:56856700	+	21	-5.10	6	4	6
GL397316	4376147	4376148	AluID:79573	chr4:56865876:56865877	+	22	3.73	7	6	7
GL397316	4702189	4702190	AluID:79617	chr4:57178366:57178367	+	19	-3.88	10	10	5
GL397316	4792483	4792484	AluID:79644	chr4:57274917:57274918	-	19	3.20	18	18	6
GL397316	4868575	4868576	AluID:79673	chr4:57343487:57343488	+	21	2.69	18	18	4
GL397316	5471817	5471818	AluID:79839	chr4:57927216:57927217	-	18	0.14	9	8	9
GL397316	892153	892154	AluID:79121	chr4:53487822:53487823	-	18	-5.77	27	27	5
GL397316	9513655	9513656	AluID:79875	chr4:62277831:62277832	+	19	2.46	8	6	8
GL397316	9799695	9799696	AluID:79905	chr4:62548852:62548853	+	22	9.91	24	24	6
GL397316	9828396	9828397	AluID:79913	chr4:62571250:62571251	+	21	-13.78	6	3	6
GL397316	9951127	9951128	AluID:79932	chr4:62704922:62704923	+	22	-6.45	11	7	11
GL397316	9968613	9968614	AluID:79937	1	+	20	-5.74	29	29	5
GL397317	10181071	10181072	AluID:252920	-1	-	20	2.24	12	5	12
GL397317	10187618	10187619	AluID:252925	chr15:93348167:93348168	-	22	-7.04	21	21	5
GL397317	10341691	10341692	AluID:252947	chr15:93469238:93469239	+	19	-10.45	6	5	6
GL397317	10352581	10352582	AluID:252955	chr15:93480117:93480118	+	21	-7.12	5	3	5
GL397317	10422446	10422447	AluID:252975	chr15:93549374:93549375	+	22	2.20	16	16	5
GL397317	11872127	11872128	AluID:253001	chr15:94966110:94966111	+	19	6.63	8	8	4
GL397317	1460878	1460879	AluID:251698	chr15:83795955:83795956	+	21	-1.13	11	11	6
GL397317	15227702	15227703	AluID:253009	chr15:98302518:98302519	-	22	3.11	8	8	6
GL397317	1527739	1527740	AluID:251688	chr15:83727332:83727333	+	18	-10.58	8	8	6
GL397317	1660892	1660893	AluID:251621	chr15:83599848:83599849	+	21	7.40	9	9	5
GL397317	1676926	1676927	AluID:251612	chr15:83583842:83583843	+	22	-8.91	6	4	6
GL397317	1909989	1909990	AluID:251547	chr15:83340481:83340482	+	22	-18.13	6	6	6
GL397317	1974006	1974007	AluID:251527	-1	+	20	-12.58	20	20	5
GL397317	2262826	2262827	AluID:251996	1	-	20	-0.15	16	16	7
GL397317	2268363	2268364	AluID:251994	1	-	20	-14.19	7	7	6
GL397317	2385046	2385047	AluID:251945	chr15:85428205:85428206	-	22	1.10	7	7	5
GL397317	2433991	2433992	AluID:251940	1	-	20	3.15	6	6	5
GL397317	2482615	2482616	AluID:251930	chr15:85336331:85336332	-	19	-6.29	15	15	5
GL397317	2653626	2653627	AluID:251856	chr15:85168769:85168770	-	21	3.40	24	24	3
GL397317	2669338	2669339	AluID:251846	chr15:85153727:85153728	-	18	-6.52	23	23	5
GL397317	5327851	5327852	AluID:252204	-1	-	20	-0.06	5	5	5
GL397317	5561403	5561404	AluID:252230	chr15:88764851:88764852	-	19	-14.23	9	9	5
GL397317	565007	565008	AluID:251832	chr15:84685878:84685879	-	22	-1.69	6	6	6
GL397317	5982931	5982932	AluID:252243	chr15:89190021:89190022	+	18	2.76	7	7	5
GL397317	6495757	6495758	AluID:252286	1	+	20	3.25	5	4	5
GL397317	6628313	6628314	AluID:252316	chr15:89830228:89830229	+	21	2.21	16	16	5
GL397317	7037237	7037238	AluID:252370	1	+	20	-24.45	6	5	6
GL397317	708411	708412	AluID:251813	chr15:84553140:84553141	-	19	-15.32	11	11	5
GL397317	7171341	7171342	AluID:252413	chr15:90378140:90378141	-	22	-21.89	6	6	3
GL397317	7348774	7348775	AluID:252456	chr15:90559687:90559688	+	18	0.52	7	7	6
GL397317	7504179	7504180	AluID:252479	chr15:90711353:90711354	+	19	-0.62	NA	9	NA
GL397317	7600908	7600909	AluID:252530	1	+	20	-15.25	6	6	4
GL397317	7689672	7689673	AluID:252538	chr15:90898034:90898035	+	21	-2.44	7	7	6
GL397317	7811286	7811287	AluID:252583	chr15:91021238:91021239	+	22	1.72	13	13	5
GL397317	8087890	8087891	AluID:252662	1	+	20	2.73	19	19	3
GL397318	11867044	11867045	AluID:101712	chr5:166784321:166784322	+	22	2.72	16	16	5
GL397318	11977733	11977734	AluID:101725	chr5:166894973:166894974	+	18	-10.44	6	6	5
GL397318	12907615	12907616	AluID:101829	chr5:167825116:167825117	+	18	-1.12	6	6	6
GL397318	13427980	13427981	AluID:101896	chr5:168295761:168295762	-	18	-5.52	18	18	6
GL397318	13432795	13432796	AluID:101897	chr5:168300603:168300604	-	21	-0.57	9	3	9
GL397318	13528452	13528453	AluID:101911	chr5:168383796:168383797	-	18	-11.88	5	5	5
GL397318	13555382	13555383	AluID:101915	chr5:168411037:168411038	-	22	-21.15	6	1	6
GL397318	13666526	13666527	AluID:101931	chr5:168519215:168519216	-	22	-16.88	8	8	6
GL397318	1432662	1432663	AluID:101230	chr5:156628331:156628332	+	19	-4.86	8	8	5
GL397318	1742761	1742762	AluID:101284	chr5:156916027:156916028	-	19	-15.96	6	5	6
GL397318	2131584	2131585	AluID:101358	chr5:157242297:157242298	-	19	1.46	25	5	25
GL397318	3181239	3181240	AluID:101392	chr5:158260307:158260308	-	22	-3.81	25	25	10
GL397318	3261617	3261618	AluID:101402	-1	-	20	-5.74	29	29	5
GL397318	3388374	3388375	AluID:101412	chr5:158456958:158456959	-	18	7.48	14	14	5
GL397318	3555086	3555087	AluID:101428	chr5:158627109:158627110	-	19	-3.57	6	3	6
GL397318	4265560	4265561	AluID:101435	chr5:159359172:159359173	+	19	3.20	8	8	5
GL397318	4392065	4392066	AluID:101469	chr5:159484813:159484814	+	22	-7.08	5	3	5
GL397318	4440959	4440960	AluID:101507	-1	-	20	-5.86	21	21	5
GL397318	4673885	4673886	AluID:101606	chr5:159760110:159760111	-	21	-17.44	4	2	4
GL397318	497608	497609	AluID:101066	chr5:155678552:155678553	+	22	-20.34	6	5	6
GL397318	5019329	5019330	AluID:101634	-1	-	20	-9.49	18	18	5
GL397318	588401	588402	AluID:101079	chr5:155773347:155773348	+	21	-0.28	5	5	5
GL397318	5996988	5996989	AluID:101664	chr5:160965823:160965824	-	19	2.58	11	11	5
GL397318	6086130	6086131	AluID:101671	chr5:161058715:161058716	+	21	2.17	6	6	5
GL397318	7889124	7889125	AluID:101690	chr5:162882720:162882721	-	22	-15.04	7	1	7
GL397318	7891985	7891986	AluID:101691	-1	-	20	-15.93	7	6	7
GL397318	910644	910645	AluID:101112	chr5:156098300:156098301	+	21	2.79	19	19	6
GL397318	982823	982824	AluID:101115	chr5:156170139:156170140	+	22	4.74	19	19	5
GL397319	1093025	1093026	AluID:38372	chr2:73629418:73629419	+	22	4.11	15	15	5
GL397319	12305155	12305156	AluID:38969	1	+	20	6.85	6	6	4
GL397319	12315360	12315361	AluID:38974	chr2:85220691:85220692	+	19	-10.44	7	7	7
GL397319	12498177	12498178	AluID:39054	1	+	20	-1.38	7	7	5
GL397319	12523332	12523333	AluID:39061	chr2:85450233:85450234	+	18	-15.80	6	5	6
GL397319	12573118	12573119	AluID:39072	chr2:85498257:85498258	+	22	1.76	24	24	5
GL397319	1257488	1257489	AluID:38407	chr2:73803754:73803755	+	18	-3.61	12	12	7
GL397319	12716039	12716040	AluID:39124	chr2:85635440:85635441	-	18	-5.84	12	12	5
GL397319	12879414	12879415	AluID:39153	chr2:85801087:85801088	+	22	-13.21	5	4	5
GL397319	12918454	12918455	AluID:39173	chr2:85838334:85838335	-	19	-1.83	7	7	4
GL397319	12921392	12921393	AluID:39175	chr2:85840915:85840916	+	18	-1.38	7	7	7
GL397319	13351220	13351221	AluID:39249	chr2:86308515:86308516	-	21	-6.76	5	5	5
GL397319	13363941	13363942	AluID:39256	chr2:86320934:86320935	-	22	-15.42	7	4	7
GL397319	13428693	13428694	AluID:39275	chr2:86385065:86385066	-	22	-15.62	9	9	9
GL397319	13539899	13539900	AluID:39324	chr2:86498320:86498321	-	22	-8.90	5	3	5
GL397319	13875603	13875604	AluID:39376	chr2:86828723:86828724	-	22	9.34	6	6	6
GL397319	14029683	14029684	AluID:39422	chr2:86982255:86982256	+	22	-7.25	9	9	4
GL397319	14216411	14216412	AluID:39613	1	+	20	-11.38	10	10	7
GL397319	144847	144848	AluID:283473	-1	+	20	3.53	9	5	9
GL397319	14720091	14720092	AluID:39623	chr2:88878194:88878195	-	22	1.39	7	7	4
GL397319	1546236	1546237	AluID:38434	1	+	20	2.26	19	19	6
GL397319	1571967	1571968	AluID:38436	chr2:74079824:74079825	+	22	1.72	5	5	5
GL397319	1627371	1627372	AluID:38448	chr2:74139300:74139301	+	18	-6.27	5	5	5
GL397319	1655420	1655421	AluID:38453	1	+	20	9.20	17	17	5
GL397319	1887430	1887431	AluID:38500	chr2:74398013:74398014	-	18	9.23	10	10	10
GL397319	2019564	2019565	AluID:38550	-1	-	20	-7.81	5	3	5
GL397319	2152453	2152454	AluID:38571	chr2:74656675:74656676	-	18	-16.01	5	5	4
GL397319	2376475	2376476	AluID:38616	chr2:74871660:74871661	-	19	3.52	15	15	5
GL397319	2581223	2581224	AluID:38627	chr2:75073804:75073805	+	18	-5.44	5	5	4
GL397319	2589692	2589693	AluID:38628	chr2:75082155:75082156	+	19	-20.36	5	3	5
GL397319	261262	261263	AluID:283451	chr17:64986783:64986784	-	18	-0.74	NA	NA	NA
GL397319	4653648	4653649	AluID:38686	chr2:77130316:77130317	-	22		NA	NA	5
GL397319	5350064	5350065	AluID:38739	chr2:77795517:77795518	-	19	0.59	6	6	5
GL397319	623702	623703	AluID:283396	1	-	20	-8.75	16	16	10
GL397319	6864631	6864632	AluID:38762	chr2:79623308:79623309	+	21	2.81	5	5	5
GL397319	7010678	7010679	AluID:38773	chr2:79763827:79763828	+	21	-8.75	12	12	5
GL397319	707792	707793	AluID:283376	chr17:64535545:64535546	-	19	-4.46	26	26	9
GL397319	7547896	7547897	AluID:38838	chr2:80292509:80292510	+	19	-4.79	27	27	5
GL397319	757299	757300	AluID:283361	chr17:64486712:64486713	-	21	3.28	7	7	5
GL397319	804096	804097	AluID:283348	chr17:64441932:64441933	-	22	-7.08	19	19	5
GL397319	893958	893959	AluID:283312	1	-	20	-19.50	10	10	6
GL397320	1001161	1001162	AluID:123359	1	+	20	-5.74	25	25	9
GL397320	10303283	10303284	AluID:124558	1	+	20	-7.50	22	22	12
GL397320	1122620	1122621	AluID:123385	1	+	20	-14.41	4	2	4
GL397320	11990465	11990466	AluID:124589	-1	-	20	-4.75	8	8	5
GL397320	12365900	12365901	AluID:124651	chr7:47771624:47771625	-	22	-26.96	5	3	5
GL397320	12448787	12448788	AluID:124665	chr7:47850769:47850770	+	22	10.63	10	10	7
GL397320	12491859	12491860	AluID:124674	chr7:47888398:47888399	-	21	-4.45	15	15	5
GL397320	12627452	12627453	AluID:124710	chr7:48017480:48017481	-	19	-6.17	12	12	7
GL397320	12948440	12948441	AluID:124747	chr7:48347292:48347293	+	22	-10.97	11	11	11
GL397320	1367745	1367746	AluID:123438	chr7:36564260:36564261	-	18	-19.24	9	4	9
GL397320	2097608	2097609	AluID:123491	chr7:37268597:37268598	-	22	2.49	11	11	6
GL397320	2275839	2275840	AluID:123534	chr7:37447108:37447109	-	21	6.14	18	18	5
GL397320	2309708	2309709	AluID:123542	-1	-	20	-7.23	11	11	5
GL397320	3985135	3985136	AluID:123661	1	+	20	-2.18	11	7	11
GL397320	4112078	4112079	AluID:123679	1	+	20	-6.31	21	21	5
GL397320	4115867	4115868	AluID:123680	1	+	20	4.54	6	6	5
GL397320	4137587	4137588	AluID:123682	chr7:39286524:39286525	+	22	-5.75	18	18	4
GL397320	484327	484328	AluID:123313	-1	-	20	-1.15	6	6	6
GL397320	4863212	4863213	AluID:123791	1	+	20	-5.74	30	30	5
GL397320	4980183	4980184	AluID:123830	chr7:40177297:40177298	+	19	-5.55	6	5	6
GL397320	5039479	5039480	AluID:123867	chr7:40235324:40235325	+	22	-5.74	24	24	5
GL397320	5047892	5047893	AluID:123871	1	+	20	-4.82	12	6	12
GL397320	5061481	5061482	AluID:123880	chr7:40254762:40254763	+	19	-6.11	31	31	7
GL397320	5071737	5071738	AluID:123885	chr7:40265054:40265055	+	19	4.74	17	17	5
GL397320	5216231	5216232	AluID:123951	chr7:40407818:40407819	+	19	-5.04	6	3	6
GL397320	5507869	5507870	AluID:123993	1	+	20	-13.75	6	4	6
GL397320	674669	674670	AluID:123337	chr7:35861707:35861708	+	19	1.80	7	7	6
GL397320	6948610	6948611	AluID:124026	-1	-	20	-29.88	5	5	5
GL397320	713194	713195	AluID:123349	chr7:35897572:35897573	+	19	-5.75	11	11	5
GL397320	7739739	7739740	AluID:124067	chr7:42954059:42954060	-	19	-9.95	17	17	7
GL397320	7771984	7771985	AluID:124076	chr7:42986467:42986468	+	21	3.75	5	5	5
GL397320	8017786	8017787	AluID:124097	chr7:43233004:43233005	+	19	-5.15	8	8	5
GL397320	8364907	8364908	AluID:124160	chr7:43558871:43558872	+	18	3.25	13	13	5
GL397320	8457335	8457336	AluID:124167	chr7:43638370:43638371	+	22	-8.04	18	18	7
GL397320	8744163	8744164	AluID:124283	1	+	20	-14.10	10	10	5
GL397320	8882308	8882309	AluID:124300	-1	-	20	-9.78	5	4	5
GL397320	9043661	9043662	AluID:124313	chr7:44372117:44372118	-	18	-5.81	5	5	5
GL397320	9165421	9165422	AluID:124336	-1	-	20	1.09	7	7	6
GL397320	9244868	9244869	AluID:124363	chr7:44566633:44566634	-	21	-7.28	7	7	5
GL397320	9367163	9367164	AluID:124396	1	+	20	-0.14	7	7	5
GL397320	9537776	9537777	AluID:124467	chr7:44856043:44856044	+	22	-4.94	13	13	5
GL397320	9728021	9728022	AluID:124507	chr7:45052197:45052198	+	21	-4.80	13	3	13
GL397320	9747965	9747966	AluID:124524	chr7:45070337:45070338	+	22	-6.52	6	6	5
GL397321	10257608	10257609	AluID:170316	chrX:85699112:85699113	+	21	5.68	10	6	10
GL397321	3132846	3132847	AluID:169934	chrX:76908287:76908288	-	18	2.46	18	8	18
GL397321	3163547	3163548	AluID:169944	chrX:76936016:76936017	-	19	-14.46	6	6	6
GL397321	3200889	3200890	AluID:169961	chrX:76972215:76972216	-	22	-2.83	5	5	5
GL397321	3256756	3256757	AluID:169990	chrX:77020655:77020656	-	18	0.41	12	12	5
GL397321	3259100	3259101	AluID:169991	chrX:77024649:77024650	-	21	-4.64	6	4	6
GL397321	3382236	3382237	AluID:170058	-1	-	20	4.19	16	16	6
GL397321	3413776	3413777	AluID:170080	chrX:77183503:77183504	+	21	-15.26	7	7	4
GL397321	3431419	3431420	AluID:170092	chrX:77203254:77203255	+	19	-1.18	11	11	7
GL397321	3610858	3610859	AluID:170154	1	+	20	-13.41	8	8	5
GL397321	5249673	5249674	AluID:170165	chrX:79593286:79593287	+	18	3.39	11	11	6
GL397321	5485888	5485889	AluID:170180	chrX:79956246:79956247	-	21	-2.18	6	6	5
GL397321	5582686	5582687	AluID:170206	chrX:80049685:80049686	-	19	-2.00	7	7	5
GL397321	8711564	8711565	AluID:170249	chrX:83714458:83714459	-	19	-6.18	23	23	7
GL397321	873099	873100	AluID:169818	chrX:73660918:73660919	+	18	-5.27	17	17	5
GL397321	9233380	9233381	AluID:170268	chrX:84627357:84627358	-	22	-7.00	18	18	8
GL397322	10038865	10038866	AluID:255786	-1	-	20	-11.12	13	13	5
GL397322	10225271	10225272	AluID:255819	1	+	20	-13.67	5	5	5
GL397322	10264696	10264697	AluID:255852	chr16:10486215:10486216	+	21		NA	NA	4
GL397322	10408620	10408621	AluID:255901	-1	-	20	-5.92	25	25	5
GL397322	10517292	10517293	AluID:255925	-1	-	20	-17.87	10	4	10
GL397322	10660813	10660814	AluID:255970	chr16:10900199:10900200	-	21	1.67	7	7	5
GL397322	10747448	10747449	AluID:255980	chr16:10981373:10981374	+	19	0.10	8	8	5
GL397322	10750185	10750186	AluID:255982	chr16:10984164:10984165	+	22		NA	NA	4
GL397322	10828418	10828419	AluID:256009	chr16:11061271:11061272	+	18	-5.37	5	5	4
GL397322	10959648	10959649	AluID:256050	chr16:11189783:11189784	+	22	-8.01	4	3	4
GL397322	11211571	11211572	AluID:256102	chr16:11440645:11440646	+	18	5.99	NA	NA	NA
GL397322	11234357	11234358	AluID:256107	chr16:11462767:11462768	-	22	-0.59	3	2	3
GL397322	11302568	11302569	AluID:256129	chr16:11532631:11532632	-	22	-13.64	25	4	25
GL397322	11321194	11321195	AluID:256141	chr16:11551030:11551031	-	18	2.92	8	8	4
GL397322	11347637	11347638	AluID:256154	-1	-	20	-6.05	15	15	7
GL397322	11376712	11376713	AluID:256166	chr16:11603691:11603692	-	18	-6.59	7	7	5
GL397322	11434437	11434438	AluID:256191	chr16:11656975:11656976	-	18	-14.19	7	6	7
GL397322	11501920	11501921	AluID:256234	chr16:11721871:11721872	-	22	-5.74	25	25	7
GL397322	11622326	11622327	AluID:256271	chr16:11833362:11833363	-	21	-13.72	8	8	6
GL397322	11762560	11762561	AluID:256321	chr16:11972449:11972450	-	22	7.53	14	14	4
GL397322	11788294	11788295	AluID:256348	chr16:11997373:11997374	-	22	-6.01	NA	11	NA
GL397322	11864907	11864908	AluID:256395	chr16:12055632:12055633	-	19	2.11	24	24	5
GL397322	11922230	11922231	AluID:256441	chr16:12109734:12109735	+	22	-6.68	NA	NA	NA
GL397322	12079713	12079714	AluID:256543	chr16:12294364:12294365	+	19	1.34	NA	NA	NA
GL397322	12164224	12164225	AluID:256572	chr16:12377185:12377186	+	19	-6.28	9	9	5
GL397322	12315687	12315688	AluID:256611	1	+	20	2.09	14	14	5
GL397322	12371551	12371552	AluID:256631	chr16:12590384:12590385	+	22	-5.05	21	21	5
GL397322	12641962	12641963	AluID:256703	chr16:12857087:12857088	-	21	6.30	16	16	6
GL397322	12816967	12816968	AluID:256735	chr16:13032966:13032967	+	18	-0.53	5	3	5
GL397322	12828897	12828898	AluID:256736	chr16:13044490:13044491	+	18	2.30	NA	18	NA
GL397322	12844601	12844602	AluID:256737	chr16:13060298:13060299	+	19	-3.01	7	7	3
GL397322	13958989	13958990	AluID:256809	chr16:14175491:14175492	+	21	-13.73	7	4	7
GL397322	14356505	14356506	AluID:256840	chr16:14563179:14563180	-	19	-17.61	5	4	5
GL397322	14365120	14365121	AluID:256844	-1	-	20	-0.39	7	4	7
GL397322	14420312	14420313	AluID:256873	-1	-	20	-15.31	17	6	17
GL397322	14467442	14467443	AluID:256904	chr16:14672515:14672516	-	22	-4.25	10	10	7
