chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr22	17568448	17568449	Aluexon:2478	chr19:18669812:18669813:+	+	27	-0.92	14	14	5
chr22	17902277	17902278	Aluexon:2026	chr19:19056888:19056889:+	+	196	6.53	6	4	6
chr22	17946820	17946821	Aluexon:2015	chr19:19103395:19103396:+	+	238	6.24	7	7	6
chr22	18137427	18137428	Aluexon:6747	chr19:19288269:19288270:-	-	190	7.53	6	4	6
chr22	18223153	18223154	Aluexon:4957	chr16:31469075:31469076:+	+	291	-2.24	5	4	5
chr22	19775893	19775894	Aluexon:4096	chr19:21327049:21327050:+	-	41	4.92	10	10	6
chr22	2020309	2020310	Aluexon:1857	chr19:2330343:2330344:+	+	230	-22.08	5	4	5
chr22	20907555	20907556	Aluexon:5863	chr19:22192383:22192384:-	-	182	7.04	10	10	5
chr22	21117699	21117700	Aluexon:5862	chr19:20600589:20600590:-	+	27	4.32	8	8	5
chr22	21334419	21334420	Aluexon:2010	chr19:21926025:21926026:-	+	25	1.94	8	8	5
chr22	23729359	23729360	Aluexon:6579	chr19:29503416:29503417:+	+	215	6.34	14	4	14
chr22	25163508	25163509	Aluexon:5422	chr19:31045333:31045334:+	+	175	-6.79	23	23	5
chr22	27388603	27388604	Aluexon:6430	chr19:33462561:33462562:-	-	18	7.65	13	13	6
chr22	27526900	27526901	Aluexon:2030	chr19:33605728:33605729:+	+	32	6.12	11	10	11
chr22	28531214	28531215	Aluexon:2032	chr19:34686122:34686123:+	+	36	7.89	6	6	5
chr22	28678397	28678398	Aluexon:2033	chr19:34849821:34849822:-	-	19	10.46	6	5	6
chr22	28750644	28750645	Aluexon:2035	chr19:34920996:34920997:+	+	168	6.67	6	6	4
chr22	28808793	28808794	Aluexon:2036	chr19:34973933:34973934:+	+	36	4.19	15	15	10
chr22	29014259	29014260	Aluexon:2037	chr19:35527394:35527395:+	+	58	-31.97	5	4	5
chr22	29014937	29014938	Aluexon:2038	chr19:35527788:35527789:+	+	110	-22.78	5	5	5
chr22	29504599	29504600	Aluexon:2091	chr19:36167136:36167137:+	+	55	3.89	NA	5	NA
chr22	29560177	29560178	Aluexon:2062	chr19:36234106:36234107:-	-	197	-4.69	11	11	6
chr22	29560180	29560181	Aluexon:2059	chr19:36234109:36234110:-	-	194	7.17	11	11	6
chr22	29560301	29560302	Aluexon:2060	chr19:36234246:36234247:-	-	57	10.74	11	11	6
chr22	29588197	29588198	Aluexon:2063	chr19:36261930:36261931:-	-	307	-32.98	7	4	7
chr22	29598351	29598352	Aluexon:6252	chr19:36270752:36270753:+	+	100	-3.76	5	4	5
chr22	29630556	29630557	Aluexon:6751	chr19:36304201:36304202:-	-	192	-5.48	7	7	5
chr22	29715601	29715602	Aluexon:5866	chr19:36381598:36381599:-	-	191	6.93	10	10	6
chr22	29770494	29770495	Aluexon:2040	chr19:36437260:36437261:+	+	19	5.05	11	11	3
chr22	30031437	30031438	Aluexon:4089	chr19:36730265:36730266:+	+	38	4.88	9	9	9
chr22	30185614	30185615	Aluexon:2055	chr19:37148652:37148653:-	+	55	5.55	8	8	6
chr22	30303546	30303547	Aluexon:5867	chr19:37008295:37008296:-	+	13	4.01	10	10	7
chr22	30408446	30408447	Aluexon:2052	chr19:37469904:37469905:+	-	20	5.25	7	7	6
chr22	30569437	30569438	Aluexon:5868	chr19:38261237:38261238:-	+	182	-3.93	NA	6	NA
chr22	30572136	30572137	Aluexon:2072	chr19:38249779:38249780:-	+	24	5.96	5	3	5
chr22	30590818	30590819	Aluexon:2073	chr19:38220685:38220686:-	+	222	1.74	5	5	5
chr22	30627807	30627808	Aluexon:2074	chr19:38142449:38142450:-	+	42	3.46	20	20	6
chr22	30629881	30629882	Aluexon:4090	chr19:38140721:38140722:-	+	32	7.72	5	5	5
chr22	30908863	30908864	Aluexon:2087	chr19:37875768:37875769:+	-	25	-4.38	7	7	7
chr22	31660442	31660443	Aluexon:5423	chr19:38860084:38860085:+	+	194	2.24	7	7	5
chr22	31696442	31696443	Aluexon:2075	chr19:38894612:38894613:+	+	85	-24.19	6	6	6
chr22	32117958	32117959	Aluexon:5108	chr19:39304417:39304418:-	-	71	-31.02	14	14	5
chr22	32200435	32200436	Aluexon:2103	chr19:39381231:39381232:-	-	127	-11.84	11	11	4
chr22	32200481	32200482	Aluexon:2102	chr19:39381277:39381278:-	-	81	-16.52	11	11	4
chr22	3239230	3239231	Aluexon:1864	chr19:3595074:3595075:-	-	18	-4.94	22	22	4
chr22	32693023	32693024	Aluexon:2092	chr19:39883290:39883291:+	+	31	4.19	18	14	18
chr22	32795261	32795262	Aluexon:2097	chr19:39982535:39982536:+	+	36	3.83	5	5	4
chr22	32796659	32796660	Aluexon:2098	chr19:39983933:39983934:+	+	40	1.44	17	17	5
chr2	23308723	23308724	Aluexon:5526	chr5:161529558:161529559:+	+	45	3.33	7	7	6
chr22	3315071	3315072	Aluexon:1865	chr19:3663590:3663591:-	-	73	-17.33	3	3	3
chr22	33447214	33447215	Aluexon:2095	chr19:40517156:40517157:+	+	36	-4.82	9	9	5
chr22	34477730	34477731	Aluexon:5425	chr19:41808296:41808297:+	+	177	-11.90	7	7	5
chr22	34515345	34515346	Aluexon:2143	chr19:41846181:41846182:+	+	32	4.74	25	25	6
chr22	34538113	34538114	Aluexon:2142	chr19:41868982:41868983:-	-	165	-1.51	7	3	7
chr22	34838548	34838549	Aluexon:2107	chr19:42405018:42405019:+	+	83	-14.85	10	10	5
chr22	34838557	34838558	Aluexon:2108	chr19:42405027:42405028:+	+	92	-9.42	10	10	5
chr22	35019761	35019762	Aluexon:2106	chr19:42579055:42579056:+	+	17	3.73	19	19	6
chr22	35497663	35497664	Aluexon:5871	chr19:43019255:43019256:-	-	174	9.71	6	6	5
chr22	35502267	35502268	Aluexon:5872	chr19:43021017:43021018:-	-	25	10.98	7	7	5
chr22	35515129	35515130	Aluexon:2122	chr19:43034857:43034858:+	+	21	1.51	11	7	11
chr22	35910399	35910400	Aluexon:2116	chr19:44112755:44112756:-	-	36	2.42	6	6	6
chr22	36114351	36114352	Aluexon:2110	chr19:44299566:44299567:-	-	76	-15.28	6	3	6
chr22	36154872	36154873	Aluexon:2114	chr19:44334250:44334251:+	+	24	1.05	8	8	8
chr22	36157956	36157957	Aluexon:2112	chr19:44337655:44337656:+	+	23	4.07	14	14	5
chr22	36424564	36424565	Aluexon:2121	chr19:44735007:44735008:-	-	71	-18.83	5	5	5
chr22	36588499	36588500	Aluexon:2119	chr19:44989368:44989369:-	-	26	-3.95	16	16	5
chr22	36597366	36597367	Aluexon:2120	chr19:45000726:45000727:-	-	34	2.70	7	7	6
chr22	36706629	36706630	Aluexon:5111	chr19:45162776:45162777:+	+	56	0.70	5	5	4
chr22	36718690	36718691	Aluexon:2128	chr19:45174574:45174575:+	+	177	4.75	10	10	5
chr22	36997982	36997983	Aluexon:2124	chr19:45454283:45454284:-	-	34	1.76	6	6	5
chr22	37162323	37162324	Aluexon:2131	chr19:45611943:45611944:+	+	57	-4.01	6	6	5
chr22	37516821	37516822	Aluexon:2138	chr19:45953981:45953982:-	-	75	-15.67	22	22	5
chr22	3757012	3757013	Aluexon:1875	chr19:4100620:4100621:-	-	48	-0.79	12	4	12
chr22	37617409	37617410	Aluexon:5109	chr19:46053155:46053156:-	-	288	0.93	15	15	5
chr22	37688101	37688102	Aluexon:5873	chr19:46122201:46122202:-	-	21	2.80	NA	7	NA
chr22	37753585	37753586	Aluexon:2267	chr19:46193925:46193926:-	-	193	4.87	11	11	5
chr22	37924841	37924842	Aluexon:2140	chr19:46365285:46365286:-	-	27	2.14	5	5	5
chr22	38104665	38104666	Aluexon:2135	chr19:46531403:46531404:+	+	23	7.50	5	5	4
chr22	38286173	38286174	Aluexon:6582	chr19:46841482:46841483:+	+	21	3.74	6	6	5
chr22	38646672	38646673	Aluexon:2257	chr19:47239525:47239526:-	-	31	-0.24	6	6	5
chr22	38651220	38651221	Aluexon:2256	chr19:47243542:47243543:-	-	17	1.75	9	9	6
chr22	38660596	38660597	Aluexon:2258	chr19:47252030:47252031:+	+	33	2.72	10	10	6
chr22	38860639	38860640	Aluexon:5112	chr19:47449812:47449813:+	+	31	9.41	6	6	5
chr22	39209279	39209280	Aluexon:2141	chr19:47809770:47809771:+	+	182	-18.97	5	3	5
chr22	39251784	39251785	Aluexon:5427	chr19:47843742:47843743:+	+	139	-23.94	9	9	5
chr22	39277908	39277909	Aluexon:2146	chr19:47861822:47861823:+	+	109	-15.04	13	2	13
chr22	39306062	39306063	Aluexon:2144	chr19:47891227:47891228:+	+	169	6.54	7	4	7
chr22	39412140	39412141	Aluexon:2151	chr19:47998283:47998284:+	+	22	-5.20	7	7	6
chr22	39602349	39602350	Aluexon:5428	chr19:48182217:48182218:+	+	70	-23.59	11	11	7
chr22	4026540	4026541	Aluexon:1882	chr19:4324661:4324662:-	-	181	2.65	5	5	5
chr22	40265937	40265938	Aluexon:2149	chr19:48863667:48863668:-	-	183	2.24	6	6	5
chr22	40499237	40499238	Aluexon:5429	chr19:49078991:49078992:+	+	243	-20.67	14	14	5
chr22	40793091	40793092	Aluexon:2154	chr19:49390154:49390155:+	+	107	0.11	12	1	12
chr22	40958208	40958209	Aluexon:2155	chr19:49563218:49563219:-	-	104	-12.83	12	12	7
chr22	41110000	41110001	Aluexon:5113	chr19:49724860:49724861:+	+	18	8.01	14	14	4
chr22	41445203	41445204	Aluexon:2170	chr19:50062760:50062761:-	-	22	-13.26	10	10	5
chr22	41592019	41592020	Aluexon:2168	chr19:50199737:50199738:+	+	26	2.40	16	16	14
chr22	41754526	41754527	Aluexon:6753	chr19:50348149:50348150:-	-	27	3.01	15	15	6
chr22	41977838	41977839	Aluexon:2171	chr19:50656988:50656989:-	-	94	-11.66	20	20	5
chr22	42134268	42134269	Aluexon:2175	chr19:50822245:50822246:-	-	28	0.82	7	7	3
chr22	42207020	42207021	Aluexon:2177	chr19:50898280:50898281:+	+	195	5.60	7	5	7
chr22	42221690	42221691	Aluexon:2172	chr19:50914293:50914294:+	+	79	-27.14	15	15	6
chr22	43091124	43091125	Aluexon:2173	chr19:51846940:51846941:+	+	154	3.62	5	3	5
chr22	43472001	43472002	Aluexon:2180	chr19:52431146:52431147:+	+	43	5.14	23	5	23
chr22	43473950	43473951	Aluexon:2179	chr19:52432983:52432984:+	+	16	8.67	7	7	6
chr22	43668183	43668184	Aluexon:2184	chr19:52470653:52470654:-	+	30	0.51	12	12	4
chr22	43891186	43891187	Aluexon:5875	chr19:52900005:52900006:-	-	185	7.23	5	5	5
chr22	43898831	43898832	Aluexon:2196	chr19:52905680:52905681:+	+	33	3.01	14	14	5
chr22	43906628	43906629	Aluexon:5116	chr19:52910284:52910285:+	+	99	-19.20	6	5	6
chr22	44532011	44532012	Aluexon:2208	chr19:53737224:53737225:-	-	113	-20.15	9	9	5
chr22	44672542	44672543	Aluexon:2218	chr19:53928581:53928582:+	+	12	4.74	23	23	9
chr22	44692095	44692096	Aluexon:2217	chr19:54026516:54026517:+	+	40	8.48	5	4	5
chr22	4502603	4502604	Aluexon:1871	chr19:4770098:4770099:+	+	181	1.64	13	13	5
chr22	4502669	4502670	Aluexon:1872	chr19:4770165:4770166:+	+	248	-5.98	13	13	5
chr22	46221413	46221414	Aluexon:5119	chr19:55887277:55887278:+	+	56	6.67	12	12	4
chr22	4634383	4634384	Aluexon:1873	chr19:4903581:4903582:+	+	74	-23.19	5	5	5
chr22	46496973	46496974	Aluexon:2278	chr19:56136483:56136484:-	-	22	7.79	11	11	4
chr22	48331841	48331842	Aluexon:2244	chr19:58268238:58268239:+	+	14	11.18	8	6	8
chr22	48446507	48446508	Aluexon:2247	chr19:58371932:58371933:+	-	280	0.35	5	2	5
chr22	48653203	48653204	Aluexon:2240	chr19:58603935:58603936:-	-	29	1.38	6	6	5
chr22	48724902	48724903	Aluexon:2243	chr19:58654565:58654566:-	-	35	-4.51	5	5	3
chr22	48819615	48819616	Aluexon:5121	chr19:58774799:58774800:-	-	20	7.46	6	3	6
chr22	48820634	48820635	Aluexon:5120	chr19:58777005:58777006:+	+	42	7.63	8	6	8
chr22	4885372	4885373	Aluexon:5079	chr19:5147746:5147747:-	-	26	2.43	7	7	4
chr22	48893922	48893923	Aluexon:5435	chr19:58863334:58863335:+	+	176	-14.50	7	7	5
chr22	49093069	49093070	Aluexon:2268	chr19:59083068:59083069:+	+	19	2.30	22	22	9
chr22	5391333	5391334	Aluexon:5078	chr19:5668611:5668612:+	+	29	0.63	7	7	5
chr22	5608558	5608559	Aluexon:1893	chr19:5893301:5893302:-	-	180	6.97	5	5	5
chr22	5629006	5629007	Aluexon:1894	chr19:5911755:5911756:+	+	74	-20.03	14	14	7
chr2	25762561	25762562	Aluexon:3209	chr5:163980378:163980379:+	+	78	-20.04	8	7	8
chr22	578734	578735	Aluexon:5073	chr19:863423:863424:-	-	200	7.59	7	5	7
chr22	6318394	6318395	Aluexon:5084	chr19:6586642:6586643:-	-	171	6.93	7	7	6
chr22	6461250	6461251	Aluexon:5083	chr19:6750997:6750998:-	-	31	-16.11	6	6	5
chr22	6462766	6462767	Aluexon:5082	chr19:6752202:6752203:+	+	8	-0.17	7	7	4
chr22	6941124	6941125	Aluexon:4086	chr19:7167578:7167579:-	-	42	2.80	8	8	5
chr22	7293165	7293166	Aluexon:1889	chr19:7614605:7614606:+	+	234	-15.36	5	5	5
chr22	7364628	7364629	Aluexon:5404	chr19:7679518:7679519:+	+	296	-17.51	7	7	5
chr22	744835	744836	Aluexon:1845	chr19:1032846:1032847:+	+	70	-8.89	7	7	5
chr22	7517678	7517679	Aluexon:1890	chr19:7917691:7917692:+	+	266	2.40	6	6	4
chr22	7666129	7666130	Aluexon:1891	chr19:8080539:8080540:+	+	26	2.17	8	8	5
chr22	794644	794645	Aluexon:5399	chr19:1076631:1076632:+	+	149	-43.43	18	18	6
chr22	7994705	7994706	Aluexon:1960	chr19:8388422:8388423:-	-	209	2.76	12	5	12
chr22	8054984	8054985	Aluexon:1898	chr19:8439492:8439493:-	-	181	10.03	7	5	7
chr22	8073443	8073444	Aluexon:5406	chr19:8467537:8467538:+	+	4	-8.45	7	7	5
chr22	811089	811090	Aluexon:1851	chr19:1092313:1092314:-	-	108	-11.77	7	7	2
chr22	8755664	8755665	Aluexon:5086	chr19:9265891:9265892:+	+	27	10.85	7	7	6
chr22	8824597	8824598	Aluexon:1906	chr19:9404991:9404992:+	+	46	3.10	5	4	5
chr22	8861709	8861710	Aluexon:1908	chr19:9443689:9443690:+	+	47	4.85	6	5	6
chr22	8904794	8904795	Aluexon:1907	chr19:9486990:9486991:+	+	171	5.72	5	5	4
chr22	8973053	8973054	Aluexon:1910	chr19:9544462:9544463:-	-	187	-3.08	12	7	12
chr22	9050737	9050738	Aluexon:5091	chr19:9646196:9646197:-	-	9	-2.26	7	7	4
chr22	9056533	9056534	Aluexon:6251	chr19:9649810:9649811:+	+	16	3.73	12	12	5
chr22	950660	950661	Aluexon:1852	chr19:1264250:1264251:+	+	181	-17.31	7	4	7
chr22	9554701	9554702	Aluexon:5087	chr19:10263076:10263077:-	-	75	-22.18	6	5	6
chr22	9579797	9579798	Aluexon:1920	chr19:10290910:10290911:-	-	96	6.10	5	4	5
chr22	9611063	9611064	Aluexon:1921	chr19:10329545:10329546:-	-	21	8.01	18	18	8
chr22	9655174	9655175	Aluexon:5089	chr19:10361735:10361736:-	-	30	8.70	5	5	5
chr2	29737162	29737163	Aluexon:3212	chr5:167915247:167915248:+	+	121	-13.21	8	8	5
chr22	9775294	9775295	Aluexon:1935	chr19:10461895:10461896:-	-	283	-25.58	20	20	5
chr2	29984454	29984455	Aluexon:3213	chr5:168146942:168146943:+	+	26	3.12	14	14	5
chr22_GL285903_random	297578	297579	Aluexon:2050	chr19:19639339:19639340:+	+	39	-7.56	3	3	3
chr22_GL285903_random	442525	442526	Aluexon:4087	chr19:19780346:19780347:+	+	29	7.45	5	2	5
chr22_GL285903_random	532867	532868	Aluexon:4088	chr19:20134056:20134057:-	+	271	-8.25	8	8	5
chr22_GL285920_random	26236	26237	Aluexon:2209	chr19:53308515:53308516:-	+	34	3.18	10	10	6
chr22_GL285920_random	38483	38484	Aluexon:2204	chr19:53076387:53076388:+	+	62	-18.08	11	11	5
chr22_GL285921_random	32405	32406	Aluexon:2221	chr19:53949478:53949479:+	-	25	6.79	9	9	6
chr22_GL285963_random	6119	6120	Aluexon:1996	chr19:19903293:19903294:-	+	19	4.64	16	16	5
chr2	31140069	31140070	Aluexon:3172	chr5:133724666:133724667:+	+	32	-5.15	8	8	5
chr2	31390049	31390050	Aluexon:4520	chr5:133947184:133947185:-	-	68	-26.86	8	8	6
chr2	31411287	31411288	Aluexon:5959	chr5:133967885:133967886:-	-	41	-0.75	6	6	5
chr2	31441475	31441476	Aluexon:4165	chr5:134013729:134013730:+	+	22	6.04	NA	4	NA
chr2	31686758	31686759	Aluexon:3179	chr5:134241629:134241630:+	+	73	-22.82	5	4	5
chr2	31859581	31859582	Aluexon:3184	chr5:134410988:134410989:+	+	20	-7.78	9	9	5
chr2	32944360	32944361	Aluexon:3173	chr5:135488362:135488363:+	+	17	7.75	6	6	5
chr2	34756178	34756179	Aluexon:4519	chr5:137221378:137221379:-	-	111	-17.07	8	8	8
chr2	34758809	34758810	Aluexon:3175	chr5:137223977:137223978:-	-	14	-7.71	4	4	3
chr2	34808267	34808268	Aluexon:6632	chr5:137278071:137278072:+	+	25	1.96	7	6	7
chr2	34818884	34818885	Aluexon:3178	chr5:137287340:137287341:-	-	20	2.87	7	7	6
chr2	34910831	34910832	Aluexon:3177	chr5:137375401:137375402:+	+	230	-2.17	15	3	15
chr2	35039711	35039712	Aluexon:3201	chr5:137508540:137508541:-	-	23	-25.74	10	7	10
chr2	35309421	35309422	Aluexon:3203	chr5:137766820:137766821:+	+	27	6.83	9	9	6
chr2	36180135	36180136	Aluexon:3183	chr5:138627758:138627759:+	+	131	-17.11	17	17	4
chr2	36505570	36505571	Aluexon:3181	chr5:139004660:139004661:+	+	13	8.81	18	18	7
chr2	36565397	36565398	Aluexon:3182	chr5:139059430:139059431:+	+	188	-0.20	6	6	6
chr2	37302016	37302017	Aluexon:3186	chr5:139773433:139773434:-	-	17	4.39	9	9	5
chr2	37375402	37375403	Aluexon:3187	chr5:139854203:139854204:+	+	33	0.30	9	9	7
chr2	37419524	37419525	Aluexon:3188	chr5:139903348:139903349:+	+	198	-19.28	14	14	5
chr2	37554715	37554716	Aluexon:3195	chr5:140028496:140028497:+	+	71	-17.94	12	12	5
chr2	37593622	37593623	Aluexon:3194	chr5:140063252:140063253:-	-	176	3.77	5	5	5
chr2	38170699	38170700	Aluexon:4522	chr5:140598032:140598033:+	+	30	0.89	6	6	5
chr2	38502353	38502354	Aluexon:5960	chr5:140915630:140915631:-	-	244	2.63	19	8	19
chr2	39941240	39941241	Aluexon:3185	chr5:142295105:142295106:+	+	187	5.20	10	10	6
chr2	43264452	43264453	Aluexon:5961	chr5:145480732:145480733:-	-	50	7.56	9	9	6
chr2	44823415	44823416	Aluexon:6633	chr5:146973921:146973922:+	+	24	3.01	19	19	4
chr2	45836605	45836606	Aluexon:3193	chr5:147810151:147810152:+	+	267	-13.61	5	4	5
chr2	46830541	46830542	Aluexon:5525	chr5:148789723:148789724:+	+	274	-4.57	14	14	7
chr2	47476620	47476621	Aluexon:3197	chr5:149402575:149402576:+	+	195	6.45	12	12	5
chr2	47496584	47496585	Aluexon:3196	chr5:149420124:149420125:+	+	117	3.82	8	2	8
chr2	48004691	48004692	Aluexon:3199	chr5:149898358:149898359:+	+	13	-0.03	11	11	5
chr2	48844642	48844643	Aluexon:5962	chr5:150668617:150668618:-	-	22	-5.57	6	6	5
chr2	52352529	52352530	Aluexon:4525	chr5:153772881:153772882:+	+	239	-20.34	8	8	6
chr2	52404037	52404038	Aluexon:3208	chr5:153823040:153823041:-	-	34	1.03	7	7	5
chr2	52787399	52787400	Aluexon:3225	chr5:154202757:154202758:+	+	185	5.53	7	7	7
chr2	52798834	52798835	Aluexon:3226	chr5:154211052:154211053:+	+	56	5.10	11	11	3
chr2	52921474	52921475	Aluexon:3200	chr5:154338609:154338610:+	+	14	10.00	6	6	6
chr2	55437695	55437696	Aluexon:3382	chr7:2442561:2442562:-	+	29	7.65	7	4	7
chr2	55547188	55547189	Aluexon:3422	chr7:2376916:2376917:-	+	180	8.77	12	12	6
chr2	56212031	56212032	Aluexon:3379	chr7:1727710:1727711:+	-	190	-16.64	16	8	16
chr2	56804146	56804147	Aluexon:4172	chr7:1166309:1166310:-	+	22	0.59	7	7	5
chr2	57098761	57098762	Aluexon:5588	chr7:856915:856916:+	-	145	-5.65	17	17	4
chr2	58975646	58975647	Aluexon:4530	chr5:179953906:179953907:+	-	23	2.07	8	8	8
chr2	59188966	59188967	Aluexon:3235	chr5:179017860:179017861:+	+	20	8.59	13	13	5
chr2	59961113	59961114	Aluexon:4529	chr5:179703848:179703849:-	-	17	3.92	14	14	6
chr2	60544790	60544791	Aluexon:4531	chr5:180261310:180261311:+	-	24	6.23	3	2	3
chr2	60822139	60822140	Aluexon:3227	chr5:178332772:178332773:+	+	30	-1.15	9	9	6
chr2	61991464	61991465	Aluexon:4528	chr5:176621304:176621305:+	-	41	4.33	19	5	19
chr2	61991963	61991964	Aluexon:3265	chr5:176620795:176620796:+	-	4	-0.05	13	13	5
chr2	61997835	61997836	Aluexon:5528	chr5:176614125:176614126:+	-	24	4.84	14	14	5
chr2	63325367	63325368	Aluexon:3252	chr5:177643992:177643993:-	-	47	-4.63	6	5	6
chr2	64500746	64500747	Aluexon:3221	chr5:174952793:174952794:+	-	180	9.51	7	6	7
chr2	64531752	64531753	Aluexon:3220	chr5:174918655:174918656:+	-	194	-18.16	6	6	6
chr2	64531913	64531914	Aluexon:3219	chr5:174918495:174918496:+	-	34	9.64	6	6	6
chr2	64547165	64547166	Aluexon:3218	chr5:174904177:174904178:+	-	123	-26.46	4	4	4
chr2	69064432	69064433	Aluexon:5527	chr5:170711515:170711516:+	-	197	-2.16	7	7	6
chr2	6961595	6961596	Aluexon:3472	chr7:66804435:66804436:+	-	18	6.75	4	4	2
chr2	7020819	7020820	Aluexon:3496	chr7:74857447:74857448:-	+	292	-14.90	8	8	6
chr2	7216280	7216281	Aluexon:4615	chr7:74145080:74145081:+	-	29	-4.01	18	18	5
chr2	72438216	72438217	Aluexon:3170	chr5:132354895:132354896:-	+	13	8.69	NA	7	NA
chr2	7286500	7286501	Aluexon:4614	chr7:74078788:74078789:+	-	27	-6.62	6	6	5
chr2	73101809	73101810	Aluexon:6801	chr5:131700719:131700720:-	+	191	1.98	10	10	5
chr2	73135345	73135346	Aluexon:3171	chr5:131668003:131668004:-	+	13	-5.05	18	18	6
chr2	73936144	73936145	Aluexon:3164	chr5:130986918:130986919:-	+	181	-1.29	7	7	6
chr2	76319935	76319936	Aluexon:3166	chr5:128814265:128814266:+	-	30	-4.27	7	7	6
chr2	7697513	7697514	Aluexon:3501	chr7:73668047:73668048:-	+	13	-4.11	16	16	5
chr2	7729018	7729019	Aluexon:3502	chr7:73640977:73640978:-	+	23	10.11	16	16	6
chr2	77782585	77782586	Aluexon:4515	chr5:127524007:127524008:+	-	26	-1.81	7	7	5
chr2	8105068	8105069	Aluexon:4612	chr7:73105953:73105954:+	-	28	0.84	24	6	24
chr2	8285523	8285524	Aluexon:4610	chr7:72933042:72933043:-	+	17	1.06	5	5	5
chr2	8301924	8301925	Aluexon:3482	chr7:72921823:72921824:-	+	82	-26.11	12	11	12
chr2	8310576	8310577	Aluexon:3481	chr7:72911281:72911282:-	+	36	8.09	9	9	5
chr2	8346581	8346582	Aluexon:4178	chr7:72876564:72876565:-	+	24	7.50	8	8	5
chr2	8346677	8346678	Aluexon:3480	chr7:72876468:72876469:-	+	120	-10.63	8	8	5
chr2	8426053	8426054	Aluexon:5596	chr7:75021263:75021264:+	+	194	-29.48	6	6	5
chr2	8478822	8478823	Aluexon:3553	chr7:72439393:72439394:-	+	2	1.80	7	2	7
chr2	8524895	8524896	Aluexon:4616	chr7:72402292:72402293:+	-	184	5.24	10	10	5
chr2	8561601	8561602	Aluexon:3474	chr7:72371566:72371567:+	-	39	5.00	11	10	11
chr2	86985450	86985451	Aluexon:3161	chr5:118831409:118831410:+	-	43	1.36	9	9	5
chr2	87001788	87001789	Aluexon:3160	chr5:118813514:118813515:+	-	62	-40.43	6	4	6
chr2	87502574	87502575	Aluexon:3159	chr5:118355935:118355936:-	+	16	9.52	14	14	4
chr2	9013513	9013514	Aluexon:5597	chr7:75600303:75600304:+	+	47	1.21	5	4	5
chr2	90293030	90293031	Aluexon:3157	chr5:115748338:115748339:+	-	23	-11.98	10	10	5
chr2	9240810	9240811	Aluexon:6340	chr7:75935607:75935608:+	+	20	-36.40	9	8	9
chr2	93929648	93929649	Aluexon:4514	chr5:112345753:112345754:+	-	22	4.19	16	16	5
chr2	9447472	9447473	Aluexon:5598	chr7:76131306:76131307:+	+	101	-22.62	5	5	5
chr2	9485340	9485341	Aluexon:6476	chr7:102288458:102288459:-	+	291	-23.46	7	5	7
chr2	9485345	9485346	Aluexon:6475	chr7:102189359:102189360:-	+	296	-17.84	7	5	7
chr2	9594657	9594658	Aluexon:3537	chr7:102096712:102096713:+	-	28	9.36	6	4	6
chr2	96273424	96273425	Aluexon:3156	chr5:110070716:110070717:-	+	7	2.06	5	5	5
chr2	98335161	98335162	Aluexon:5522	chr5:108118362:108118363:+	-	28	4.86	6	5	6
chr2_GL284842_random	4812	4813	Aluexon:6642	chr7:73624085:73624086:+	-	240	-14.92	6	6	5
chr2_GL284852_random	34915	34916	Aluexon:3224	chr5:177039661:177039662:+	-	25	0.64	13	8	13
chr2_GL284867_random	18236	18237	Aluexon:4512	chr5:83428052:83428053:-	+	19	7.82	7	7	5
chr3	105772245	105772246	Aluexon:6298	chr4:89237836:89237837:+	-	4	7.31	9	9	4
chr3	106008114	106008115	Aluexon:3034	chr4:88978607:88978608:+	-	24	4.74	22	22	5
chr3	109137266	109137267	Aluexon:4467	chr4:85816073:85816074:-	+	45	-27.61	22	22	9
chr3	110176963	110176964	Aluexon:3028	chr4:84891263:84891264:-	+	24	10.03	12	12	8
chr3	110680559	110680560	Aluexon:3025	chr4:84386445:84386446:-	+	33	3.01	16	16	5
chr3	110684687	110684688	Aluexon:3027	chr4:84383231:84383232:+	-	12	6.36	9	9	4
chr3	110902860	110902861	Aluexon:3029	chr4:84188361:84188362:-	+	195	-5.03	8	8	7
chr3	111140283	111140284	Aluexon:3023	chr4:83986211:83986212:+	-	183	7.49	17	17	4
chr3	111413438	111413439	Aluexon:4152	chr4:83745490:83745491:+	-	140	-15.35	5	4	5
chr3	111729784	111729785	Aluexon:3024	chr4:83430940:83430941:-	+	44	-4.94	5	3	5
chr3	114514256	114514257	Aluexon:5945	chr4:80945909:80945910:-	+	14	3.03	8	8	4
chr3	115568571	115568572	Aluexon:3022	chr4:79869937:79869938:+	-	244	3.64	12	4	12
chr3	115568801	115568802	Aluexon:3021	chr4:79869711:79869712:+	-	18	1.51	12	4	12
chr3	11563289	11563290	Aluexon:3090	chr4:178887856:178887857:+	-	25	-18.25	8	2	8
chr3	115959103	115959104	Aluexon:4466	chr4:79492185:79492186:+	-	3	-6.66	8	8	5
chr3	116670458	116670459	Aluexon:4151	chr4:78804752:78804753:+	-	33	7.70	5	5	5
chr3	118812766	118812767	Aluexon:3016	chr4:76833919:76833920:-	+	17	4.62	21	21	5
chr3	11909199	11909200	Aluexon:6303	chr4:178544811:178544812:+	-	25	10.01	4	4	3
chr3	119659079	119659080	Aluexon:3014	chr4:76009913:76009914:-	+	8	6.58	7	4	7
