chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr17	4146025	4146026	AluID:270023	chr17:4146026:4146027	-	21	-2.43	9	9	4
chr17	41645880	41645881	AluID:278229	chr17:41645881:41645882	-	21	2.79	21	21	5
chr17	42068796	42068797	AluID:278318	chr17:42068798:42068799	-	22	3.11	6	5	6
chr17	42128472	42128473	AluID:278354	chr17:42128471:42128472	-	19	2.24	6	5	6
chr17	42129602	42129603	AluID:278359	chr17:42129603:42129604	-	21	8.34	11	11	6
chr17	42134496	42134497	AluID:278366	chr17:42134494:42134495	-	18	2.91	7	2	7
chr17	42140574	42140575	AluID:278380	chr17:42140575:42140576	-	21	-3.03	8	4	8
chr17	4220341	4220342	AluID:270068	chr17:4220343:4220344	-	22	-12.62	20	3	20
chr17	42223441	42223442	AluID:278414	chr17:42223440:42223441	+	21	3.18	7	7	7
chr17	42250013	42250014	AluID:278429	chr17:42250015:42250016	+	18	2.65	9	9	4
chr17	42399609	42399610	AluID:278451	chr17:42399607:42399608	-	18	2.01	5	4	5
chr17	42424668	42424669	AluID:278452	chr17:42424669:42424670	+	19	1.60	7	7	5
chr17	42479695	42479696	AluID:278459	-1	-	20	-5.74	24	24	5
chr17	4252572	4252573	AluID:270097	chr17:4252571:4252572	-	19	-19.26	5	3	5
chr17	42552753	42552754	AluID:278494	-1	-	20	-4.80	13	13	6
chr17	42556033	42556034	AluID:278497	chr17:42556034:42556035	-	21	2.52	9	9	8
chr17	42569952	42569953	AluID:278510	chr17:42569950:42569951	-	18	-9.19	11	10	11
chr17	4263156	4263157	AluID:270113	chr17:4263155:4263156	-	19	-5.24	16	16	5
chr17	42796359	42796360	AluID:278552	chr17:42796360:42796361	+	19	-4.95	13	13	6
chr17	42883540	42883541	AluID:278572	chr17:42883542:42883543	-	22	-10.75	5	2	5
chr17	42899072	42899073	AluID:278587	-1	-	20	-5.74	28	28	5
chr17	42944459	42944460	AluID:278611	-1	-	20	-16.86	5	5	4
chr17	42952890	42952891	AluID:278614	chr17:42952889:42952890	-	19	-6.04	9	9	6
chr17	43130623	43130624	AluID:278667	chr17:43130625:43130626	+	18	1.51	10	10	4
chr17	43754772	43754773	AluID:278815	1	+	20	-5.74	30	30	17
chr17	43847576	43847577	AluID:278834	chr17:43847575:43847576	+	21	-0.49	7	7	5
chr17	44179126	44179127	AluID:278901	chr17:44179128:44179129	-	22	-5.84	25	25	9
chr17	44613327	44613328	AluID:279066	chr17:44613325:44613326	-	18	-3.44	7	7	3
chr17	44639010	44639011	AluID:279084	chr17:44639012:44639013	-	22	-18.70	6	6	4
chr17	44738950	44738951	AluID:279127	chr17:44738951:44738952	+	19	-2.88	6	6	6
chr17	44921333	44921334	AluID:279179	1	+	20	5.38	10	6	10
chr1	7451078	7451079	AluID:1126	chr1:7451080:7451081	+	18	1.87	11	11	5
chr17	45118840	45118841	AluID:279235	chr17:45118838:45118839	+	22	-4.76	23	23	5
chr1	74521852	74521853	AluID:14173	-1	-	20	-2.18	7	5	7
chr17	45359334	45359335	AluID:279284	chr17:45359336:45359337	+	18	-0.65	5	4	5
chr17	45384044	45384045	AluID:279293	chr17:45384045:45384046	+	19	-2.17	6	6	5
chr17	45449009	45449010	AluID:279321	1	+	20	-22.32	8	8	5
chr17	45629346	45629347	AluID:279368	chr17:45629348:45629349	+	18	-4.98	14	14	6
chr17	45695263	45695264	AluID:279414	chr17:45695262:45695263	+	21	2.32	12	10	12
chr17	4596298	4596299	AluID:270191	chr17:4596297:4596298	-	19	-4.77	7	7	5
chr17	46054832	46054833	AluID:279488	1	+	20	5.24	5	5	5
chr17	46108820	46108821	AluID:279494	-1	-	20	2.35	16	16	6
chr17	46170645	46170646	AluID:279519	chr17:46170643:46170644	-	18	1.29	19	16	19
chr17	46366053	46366054	AluID:279603	chr17:46366051:46366052	-	18	1.85	8	8	5
chr17	46368482	46368483	AluID:279604	chr17:46368484:46368485	-	22	2.10	6	5	6
chr17	46407070	46407071	AluID:279611	-1	-	20	-6.49	8	8	7
chr17	47010107	47010108	AluID:279740	chr17:47010105:47010106	-	18	-7.07	5	5	5
chr17	47016789	47016790	AluID:279752	chr17:47016788:47016789	-	19	-8.19	17	6	17
chr17	47019017	47019018	AluID:279755	chr17:47019016:47019017	-	19	-6.81	5	2	5
chr17	47090119	47090120	AluID:279776	chr17:47090117:47090118	+	22	10.17	7	5	7
chr17	47110202	47110203	AluID:279791	chr17:47110203:47110204	+	19	-5.38	7	6	7
chr17	47234706	47234707	AluID:279816	chr17:47234708:47234709	+	18	-5.95	12	12	6
chr17	4724698	4724699	AluID:270234	chr17:4724697:4724698	+	21	-1.08	7	5	7
chr17	47295988	47295989	AluID:279830	chr17:47295990:47295991	+	18	-5.95	18	12	18
chr17	474443	474444	AluID:268462	-1	-	20	1.27	7	2	7
chr17	47476349	47476350	AluID:279909	chr17:47476347:47476348	+	22	2.89	13	13	6
chr17	47487262	47487263	AluID:279914	1	+	20	-1.13	5	5	5
chr17	47804350	47804351	AluID:279991	chr17:47804349:47804350	-	19	-3.22	10	10	4
chr17	47860050	47860051	AluID:280028	chr17:47860052:47860053	-	22	2.79	22	22	5
chr17	47896114	47896115	AluID:280054	chr17:47896115:47896116	+	19	-5.65	14	14	5
chr17	48593225	48593226	AluID:280128	chr17:48593227:48593228	+	18	-23.92	6	6	5
chr17	4865063	4865064	AluID:270271	chr17:4865062:4865063	-	19	-5.99	20	20	13
chr17	48817951	48817952	AluID:280182	1	+	20	-9.62	8	8	5
chr17	4909539	4909540	AluID:270287	chr17:4909540:4909541	+	19	-4.80	5	3	5
chr17	49110295	49110296	AluID:280230	chr17:49110297:49110298	-	22	-7.40	9	9	5
chr17	49191046	49191047	AluID:280308	chr17:49191047:49191048	-	21	-7.25	14	14	5
chr17	49194110	49194111	AluID:280314	chr17:49194108:49194109	-	18	-29.00	6	5	6
chr17	49195072	49195073	AluID:280315	-1	-	20	-5.74	24	24	7
chr17	49277919	49277920	AluID:280334	chr17:49277921:49277922	-	22	2.79	22	22	7
chr17	49345380	49345381	AluID:280370	chr17:49345381:49345382	+	19	-5.52	13	13	7
chr17	49907562	49907563	AluID:280399	chr17:49907564:49907565	-	22	-5.33	21	21	5
chr17	5018128	5018129	AluID:270336	-1	-	20	-0.82	6	6	5
chr17	50186067	50186068	AluID:280419	-1	-	20	-5.74	29	29	8
chr17	5060966	5060967	AluID:270350	chr17:5060965:5060966	+	21	-5.58	5	4	5
chr17	5115927	5115928	AluID:270358	chr17:5115929:5115930	-	22	1.41	7	7	6
chr17	5137569	5137570	AluID:270381	chr17:5137568:5137569	-	19	-0.30	5	5	5
chr17	5251868	5251869	AluID:270415	chr17:5251866:5251867	+	22	-4.19	9	9	7
chr17	5355858	5355859	AluID:270477	chr17:5355860:5355861	-	22	-0.00	6	5	6
chr17	5362499	5362500	AluID:270484	chr17:5362501:5362502	-	22	-8.25	9	3	9
chr17	5382825	5382826	AluID:270493	-1	-	20	-5.74	30	30	5
chr17	5410226	5410227	AluID:270498	-1	-	20	-5.74	25	25	15
chr17	54313425	54313426	AluID:280518	chr17:54313426:54313427	+	19	-5.02	8	8	6
chr17	54885281	54885282	AluID:280539	chr17:54885283:54885284	-	22	-2.18	5	3	3
chr17	55037576	55037577	AluID:280583	chr17:55037574:55037575	-	18	-13.66	6	5	6
chr17	55367675	55367676	AluID:280610	chr17:55367676:55367677	+	19	9.29	6	5	6
chr17	55658385	55658386	AluID:280674	1	+	20	-5.74	26	26	5
chr17	557431	557432	AluID:268480	chr17:557430:557431	-	19	3.48	5	5	5
chr17	56011926	56011927	AluID:280723	-1	-	20	-5.74	27	27	5
chr1	75614404	75614405	AluID:14228	1	+	20	-7.30	14	14	7
chr17	56578112	56578113	AluID:280823	chr17:56578114:56578115	-	22	-5.74	24	24	6
chr17	56581009	56581010	AluID:280826	chr17:56581010:56581011	-	21	2.94	8	8	6
chr17	56750863	56750864	AluID:280920	chr17:56750862:56750863	-	19	-2.18	10	5	10
chr17	56776381	56776382	AluID:280950	1	+	20	-1.41	7	4	7
chr17	56805772	56805773	AluID:280976	1	+	20	-4.48	12	12	5
chr17	56858519	56858520	AluID:281000	chr17:56858520:56858521	+	19	3.12	19	19	5
chr17	56950990	56950991	AluID:281065	chr17:56950989:56950990	+	21	-10.76	17	4	17
chr17	56962437	56962438	AluID:281074	chr17:56962439:56962440	+	18	2.00	7	7	5
chr17	56969206	56969207	AluID:281079	chr17:56969204:56969205	+	22	-5.33	21	21	5
chr17	57352224	57352225	AluID:281311	1	+	20	3.21	16	16	5
chr17	57646260	57646261	AluID:281344	1	+	20	-16.05	7	7	4
chr17	5764907	5764908	AluID:270551	chr17:5764909:5764910	+	18	-1.63	10	10	5
chr17	57664603	57664604	AluID:281355	chr17:57664602:57664603	+	21	3.32	9	9	7
chr17	57713826	57713827	AluID:281378	1	+	20	2.10	7	7	4
chr17	57719234	57719235	AluID:281382	chr17:57719235:57719236	+	19	-7.28	24	6	24
chr17	57841713	57841714	AluID:281432	chr17:57841714:57841715	+	19	-9.67	9	9	6
chr17	57870403	57870404	AluID:281450	chr17:57870401:57870402	+	22	-13.72	10	10	10
chr17	57908202	57908203	AluID:281476	chr17:57908203:57908204	+	19	6.16	6	6	4
chr17	57909952	57909953	AluID:281480	chr17:57909954:57909955	+	18	-0.04	21	4	21
chr17	57963995	57963996	AluID:281511	-1	-	20	-5.74	26	26	4
chr17	57982402	57982403	AluID:281534	chr17:57982403:57982404	+	19	1.86	6	6	4
chr17	57982888	57982889	AluID:281535	chr17:57982889:57982890	+	19	-4.95	13	13	6
chr17	58003193	58003194	AluID:281567	chr17:58003194:58003195	+	19	-0.31	8	8	7
chr17	58017656	58017657	AluID:281578	1	+	20	-5.74	26	26	6
chr17	58038958	58038959	AluID:281590	chr17:58038956:58038957	+	22	4.82	11	11	5
chr17	58262169	58262170	AluID:281610	-1	-	20	2.79	20	20	5
chr17	58316321	58316322	AluID:281635	-1	-	20	2.37	19	5	19
chr17	58415682	58415683	AluID:281687	chr17:58415681:58415682	-	19	2.79	17	17	6
chr17	58476345	58476346	AluID:281739	-1	-	20	1.10	12	6	12
chr17	58491695	58491696	AluID:281767	chr17:58491694:58491695	-	19	2.95	5	2	5
chr17	58502617	58502618	AluID:281783	chr17:58502616:58502617	+	21	-4.98	6	3	6
chr17	58556273	58556274	AluID:281807	chr17:58556271:58556272	-	18	0.97	7	7	5
chr17	58732727	58732728	AluID:281897	chr17:58732725:58732726	+	22	-1.88	5	4	5
chr17	58768337	58768338	AluID:281911	chr17:58768336:58768337	+	21	2.86	5	2	5
chr17	58791206	58791207	AluID:281932	chr17:58791208:58791209	+	18	-0.49	8	7	8
chr17	58792501	58792502	AluID:281934	chr17:58792503:58792504	+	18	-5.19	19	19	5
chr17	58831408	58831409	AluID:281962	chr17:58831409:58831410	+	19	0.56	7	4	7
chr17	58868424	58868425	AluID:281984	chr17:58868426:58868427	+	18	4.24	5	5	5
chr17	59054558	59054559	AluID:282068	chr17:59054560:59054561	+	18	-12.65	6	6	6
chr17	5906785	5906786	AluID:270598	chr17:5906784:5906785	+	21	3.17	5	5	5
chr17	5954930	5954931	AluID:270611	chr17:5954931:5954932	+	19	2.12	10	10	4
chr17	5960405	5960406	AluID:270613	1	+	20	-5.26	8	4	8
chr17	59760483	59760484	AluID:282208	chr17:59760481:59760482	-	18	-17.03	11	11	5
chr17	59774042	59774043	AluID:282212	chr17:59774043:59774044	-	21	-0.14	17	17	3
chr17	59792533	59792534	AluID:282219	chr17:59792532:59792533	-	19	2.67	5	4	5
chr17	5986833	5986834	AluID:270616	chr17:5986835:5986836	+	18	-4.01	3	3	3
chr17	59980218	59980219	AluID:282297	chr17:59980220:59980221	-	22	-5.35	22	22	12
chr17	59991757	59991758	AluID:282306	chr17:59991758:59991759	-	21	-6.01	6	6	5
chr17	59993180	59993181	AluID:282312	-1	-	20	-5.74	24	24	17
chr17	60048389	60048390	AluID:282331	chr17:60048387:60048388	-	18	-2.47	5	5	5
chr17	60084598	60084599	AluID:282349	chr17:60084600:60084601	-	22	3.87	7	7	6
chr17	60518196	60518197	AluID:282417	chr17:60518194:60518195	+	22	-9.41	9	9	5
chr17	60552088	60552089	AluID:282444	chr17:60552089:60552090	+	19	-16.09	16	3	16
chr17	60566585	60566586	AluID:282460	chr17:60566584:60566585	+	21	-4.41	15	15	7
chr17	60617482	60617483	AluID:282506	chr17:60617483:60617484	+	19	8.79	18	18	5
chr17	60645969	60645970	AluID:282528	chr17:60645970:60645971	+	19	-6.37	5	4	5
chr17	60816683	60816684	AluID:282591	-1	-	20	1.70	5	5	5
chr17	61201066	61201067	AluID:282640	chr17:61201064:61201065	+	22	-4.76	23	23	8
chr17	61262032	61262033	AluID:282650	chr17:61262033:61262034	+	19	2.76	15	15	7
chr17	614165	614166	AluID:268524	chr17:614167:614168	-	22	-23.14	5	4	5
chr17	61732869	61732870	AluID:282738	chr17:61732868:61732869	+	21	-2.81	5	5	5
chr17	61802600	61802601	AluID:282759	chr17:61802598:61802599	-	18	-0.35	8	7	8
chr17	61840883	61840884	AluID:282790	chr17:61840882:61840883	-	19	1.83	8	7	8
chr17	61846152	61846153	AluID:282793	chr17:61846154:61846155	-	22	-7.07	9	6	9
chr17	619488	619489	AluID:268529	chr17:619489:619490	-	21	-1.28	8	2	8
chr1	76195590	76195591	AluID:14278	1	+	20	-5.74	27	27	5
chr17	62083564	62083565	AluID:282845	chr17:62083565:62083566	-	21	-0.80	6	6	3
chr17	62622856	62622857	AluID:282978	chr17:62622857:62622858	-	21	-0.05	7	7	5
chr17	62644875	62644876	AluID:282996	chr17:62644877:62644878	-	22	-5.70	6	6	6
chr17	63193797	63193798	AluID:283090	chr17:63193795:63193796	+	22	-5.26	12	12	4
chr17	63572863	63572864	AluID:283112	chr17:63572864:63572865	-	21	1.70	6	6	5
chr17	63609299	63609300	AluID:283126	chr17:63609301:63609302	-	22	-0.23	9	9	5
chr17	63715696	63715697	AluID:283154	chr17:63715695:63715696	-	19	3.64	5	5	5
chr17	638286	638287	AluID:268537	chr17:638288:638289	+	18	-6.28	5	5	5
chr17	63841121	63841122	AluID:283172	chr17:63841119:63841120	-	18	-17.03	11	11	6
chr17	63846275	63846276	AluID:283174	chr17:63846277:63846278	-	22	-5.74	24	24	5
chr17	63974360	63974361	AluID:283197	chr17:63974362:63974363	-	22	-29.93	7	4	7
chr17	64049601	64049602	AluID:283212	-1	-	20	2.47	6	6	6
chr17	64352894	64352895	AluID:283312	1	+	20	-20.62	7	7	6
chr17	64441934	64441935	AluID:283348	chr17:64441932:64441933	+	22	-5.78	13	13	5
chr17	64486713	64486714	AluID:283361	chr17:64486712:64486713	+	21	3.56	8	8	5
chr17	64535544	64535545	AluID:283376	chr17:64535545:64535546	+	19	-4.79	14	14	9
chr17	64622492	64622493	AluID:283396	1	+	20	-6.93	17	17	15
chr17	64986781	64986782	AluID:283451	chr17:64986783:64986784	+	18	-0.12	6	4	6
chr17	65094856	65094857	AluID:283473	-1	-	20	3.53	16	5	16
chr17	65334967	65334968	AluID:283537	chr17:65334968:65334969	-	21	-0.27	7	7	5
chr17	653428	653429	AluID:268544	chr17:653426:653427	-	18	-6.45	11	11	5
chr17	65345102	65345103	AluID:283544	chr17:65345100:65345101	-	18	2.46	7	7	5
chr17	65385834	65385835	AluID:283569	1	+	20	-5.38	7	5	7
chr17	65453512	65453513	AluID:283622	1	+	20	1.86	8	6	8
chr17	65490297	65490298	AluID:283649	1	+	20	-4.92	7	5	7
chr17	65593029	65593030	AluID:283687	chr17:65593030:65593031	+	19	3.55	11	11	6
chr17	65617317	65617318	AluID:283697	chr17:65617316:65617317	+	21	0.32	6	4	6
chr17	65626853	65626854	AluID:283705	1	+	20	3.06	14	14	5
chr17	65642683	65642684	AluID:283708	1	+	20	0.88	3	3	3
chr17	65668068	65668069	AluID:283721	chr17:65668066:65668067	+	22	2.21	7	7	4
chr17	65824065	65824066	AluID:283742	chr17:65824066:65824067	+	19	2.79	19	19	5
chr17	65831801	65831802	AluID:283748	chr17:65831799:65831800	+	22	3.97	20	20	6
chr1	76584531	76584532	AluID:14350	chr1:76584533:76584534	+	18	-6.35	6	6	5
chr17	65896254	65896255	AluID:283787	chr17:65896255:65896256	+	19	-17.60	5	4	5
chr17	66268264	66268265	AluID:283847	chr17:66268265:66268266	+	19	-7.17	7	7	4
chr17	66281808	66281809	AluID:283871	chr17:66281810:66281811	-	22	2.87	7	7	5
chr17	66285426	66285427	AluID:283880	chr17:66285427:66285428	-	21	-5.13	7	3	7
chr17	66319587	66319588	AluID:283893	chr17:66319586:66319587	+	21	-12.70	4	4	4
chr17	66366167	66366168	AluID:283916	chr17:66366165:66366166	+	22	-2.91	7	7	6
chr17	66390113	66390114	AluID:283930	1	+	20	4.72	8	8	4
chr17	66433127	66433128	AluID:283951	chr17:66433126:66433127	-	19	-3.77	13	13	5
chr17	66445572	66445573	AluID:283960	chr17:66445574:66445575	-	22	3.49	3	3	3
chr17	66476712	66476713	AluID:283978	chr17:66476711:66476712	+	21	8.21	7	7	7
chr17	6666664	6666665	AluID:270686	chr17:6666662:6666663	+	22	2.31	9	7	9
chr17	668255	668256	AluID:268552	-1	-	20	1.86	9	9	6
chr17	67446083	67446084	AluID:284087	1	+	20	2.04	22	3	22
chr1	76795861	76795862	AluID:14368	chr1:76795862:76795863	+	19	2.80	10	10	5
chr17	6887007	6887008	AluID:270740	chr17:6887008:6887009	-	21	-4.41	15	15	5
chr17	70747377	70747378	AluID:284161	chr17:70747376:70747377	-	19	-16.53	6	6	5
chr17	70767487	70767488	AluID:284164	chr17:70767488:70767489	-	21	4.44	16	16	8
chr17	70801139	70801140	AluID:284172	chr17:70801137:70801138	-	18	-15.21	5	3	5
chr17	71043086	71043087	AluID:284267	chr17:71043085:71043086	-	19	1.93	6	6	4
chr17	71357073	71357074	AluID:284355	chr17:71357071:71357072	-	18	2.53	15	15	5
chr17	72282583	72282584	AluID:284430	chr17:72282585:72282586	+	18	-0.62	5	3	5
chr17	72332231	72332232	AluID:284456	chr17:72332229:72332230	+	22	5.10	4	3	4
chr17	72367318	72367319	AluID:284461	1	+	20	-4.79	15	15	7
chr17	723850	723851	AluID:268586	chr17:723852:723853	-	22	2.79	22	22	7
chr17	72704293	72704294	AluID:284515	chr17:72704295:72704296	-	22	-4.95	14	14	7
chr17	72761714	72761715	AluID:284537	chr17:72761716:72761717	+	18	3.00	15	15	5
chr17	72886012	72886013	AluID:284557	chr17:72886010:72886011	-	18	-5.65	26	26	11
chr17	7298948	7298949	AluID:270817	chr17:7298950:7298951	-	22	-1.57	5	4	5
chr17	73047091	73047092	AluID:284609	1	+	20	-4.46	15	15	6
chr17	73050151	73050152	AluID:284613	1	+	20	-2.14	6	4	6
chr17	73154306	73154307	AluID:284668	chr17:73154304:73154305	-	18	1.08	6	4	6
chr17	73216243	73216244	AluID:284729	chr17:73216242:73216243	+	21	3.07	7	7	5
chr17	73367210	73367211	AluID:284814	chr17:73367211:73367212	-	21	-11.64	5	5	5
chr17	73372107	73372108	AluID:284820	chr17:73372108:73372109	-	21	-5.80	22	22	5
chr17	73479551	73479552	AluID:284880	1	+	20	-4.74	15	15	5
chr17	73595381	73595382	AluID:284911	chr17:73595380:73595381	+	21	3.01	15	15	9
chr17	73661003	73661004	AluID:284941	chr17:73661001:73661002	-	18	-4.20	18	18	5
chr17	73731500	73731501	AluID:284964	chr17:73731502:73731503	+	18	-4.74	19	19	5
chr17	73928476	73928477	AluID:285041	-1	-	20	-1.69	7	7	3
chr17	74013290	74013291	AluID:285126	chr17:74013288:74013289	-	18	-0.43	5	4	5
chr17	74048881	74048882	AluID:285134	-1	-	20	4.74	18	18	6
chr17	74114680	74114681	AluID:285186	-1	-	20	11.06	15	15	5
chr17	74205047	74205048	AluID:285210	chr17:74205048:74205049	-	21	3.03	15	15	7
chr17	74225013	74225014	AluID:285226	-1	-	20	-2.17	11	11	4
chr17	74264834	74264835	AluID:285236	chr17:74264832:74264833	+	22	3.97	20	20	6
chr17	74313602	74313603	AluID:285267	chr17:74313601:74313602	-	19	0.97	11	5	11
chr17	74352533	74352534	AluID:285320	chr17:74352534:74352535	-	21	-5.74	24	24	2
chr17	74419793	74419794	AluID:285356	chr17:74419795:74419796	-	22	-1.58	6	6	6
chr17	74478012	74478013	AluID:285380	chr17:74478013:74478014	-	21	-14.53	6	4	6
chr17	74528633	74528634	AluID:285395	chr17:74528632:74528633	+	21	4.74	19	19	6
chr17	74575025	74575026	AluID:285408	-1	-	20	-17.07	6	2	6
chr17	74675378	74675379	AluID:285424	chr17:74675376:74675377	-	18	-5.37	17	17	4
chr17	74769717	74769718	AluID:285473	chr17:74769718:74769719	+	19	-16.49	10	10	5
chr17	74932087	74932088	AluID:285507	chr17:74932085:74932086	+	22	-4.03	3	2	3
chr17	75089867	75089868	AluID:285516	chr17:75089869:75089870	+	18	-1.59	7	7	6
chr17	75172680	75172681	AluID:285566	chr17:75172682:75172683	+	18	-2.35	6	6	5
chr17	75280720	75280721	AluID:285591	chr17:75280719:75280720	+	21	-2.41	7	7	5
chr17	7531769	7531770	AluID:270911	1	+	20	-5.78	9	9	5
chr17	75389679	75389680	AluID:285635	chr17:75389677:75389678	+	22	-0.96	6	6	5
chr17	76152723	76152724	AluID:268376	chr17:76152721:76152722	+	22	-15.20	7	7	5
chr17	76202501	76202502	AluID:285736	1	+	20	-5.37	11	11	4
chr17	76820611	76820612	AluID:285922	chr17:76820612:76820613	-	21	-18.08	8	5	8
chr17	76822471	76822472	AluID:285923	chr17:76822470:76822471	-	19	-8.02	5	5	5
chr17	76918853	76918854	AluID:285967	chr17:76918855:76918856	-	22	-12.47	9	9	6
chr17	76971882	76971883	AluID:285968	-1	-	20	-5.74	32	32	6
chr17	7713390	7713391	AluID:271000	chr17:7713389:7713390	+	21	-5.25	14	14	6
chr17	77168264	77168265	AluID:285988	chr17:77168263:77168264	-	19	-5.39	21	21	5
chr17	77206088	77206089	AluID:285994	chr17:77206086:77206087	-	18	-4.72	16	16	6
chr1	7772404	7772405	AluID:1160	chr1:7772406:7772407	+	18	3.41	12	12	6
chr1	77788682	77788683	AluID:14424	chr1:77788683:77788684	+	19	-5.38	11	11	8
chr1	7781805	7781806	AluID:1166	chr1:7781804:7781805	+	21	0.34	7	7	6
chr17	78208658	78208659	AluID:286128	chr17:78208659:78208660	+	19	-4.67	15	15	5
chr17	78270502	78270503	AluID:286156	chr17:78270501:78270502	+	21	-0.49	5	4	5
chr17	78366425	78366426	AluID:286199	1	+	20	-0.20	12	12	5
chr1	7783897	7783898	AluID:1168	chr1:7783899:7783900	+	18	-20.27	5	5	5
chr17	78409735	78409736	AluID:286206	1	+	20	-9.05	7	7	5
chr17	78556721	78556722	AluID:286233	chr17:78556719:78556720	+	22	-5.63	17	13	17
chr17	78567907	78567908	AluID:286238	chr17:78567905:78567906	+	22	3.33	5	4	5
chr17	78585100	78585101	AluID:286246	chr17:78585098:78585099	+	22	-7.71	6	3	6
chr17	78656605	78656606	AluID:286269	chr17:78656603:78656604	+	22	0.62	9	9	6
chr17	78740189	78740190	AluID:286290	chr17:78740187:78740188	+	22	0.22	6	6	4
chr17	78781170	78781171	AluID:286301	chr17:78781169:78781170	+	21	-16.03	8	8	6
chr17	78982709	78982710	AluID:286338	chr17:78982711:78982712	+	18	-7.09	7	7	5
chr17	79126075	79126076	AluID:286359	chr17:79126076:79126077	-	21	0.97	8	8	6
chr17	79588054	79588055	AluID:286467	chr17:79588055:79588056	-	21	-4.77	6	4	6
chr17	79594112	79594113	AluID:286478	-1	-	20	4.15	12	12	5
chr17	79600156	79600157	AluID:286487	chr17:79600158:79600159	-	22	-5.43	17	17	5
chr17	79609998	79609999	AluID:286496	chr17:79610000:79610001	-	22	-31.59	4	4	3
chr17	79627121	79627122	AluID:286508	chr17:79627123:79627124	-	22	-4.84	7	7	5
chr17	79812708	79812709	AluID:286553	chr17:79812707:79812708	-	19	-3.32	13	13	4
chr1	77990631	77990632	AluID:14459	chr1:77990632:77990633	+	19	-11.32	7	3	7
chr17	80087765	80087766	AluID:286613	chr17:80087766:80087767	-	21	0.09	6	6	5
chr17	80165217	80165218	AluID:286666	-1	-	20	-5.99	13	13	5
chr1	7801932	7801933	AluID:1174	1	+	20	-3.69	17	3	17
chr1	7803893	7803894	AluID:1176	chr1:7803894:7803895	+	19	-5.01	10	10	6
chr17	80582169	80582170	AluID:286804	chr17:80582168:80582169	+	21	-6.00	7	7	4
chr17	80591035	80591036	AluID:286816	chr17:80591036:80591037	-	21	4.74	19	19	5
chr17	81007135	81007136	AluID:286968	chr17:81007134:81007135	-	19	0.59	9	7	9
chr1	78200806	78200807	AluID:14541	chr1:78200808:78200809	-	22	2.74	10	10	6
chr17	820128	820129	AluID:268646	chr17:820126:820127	-	18	-11.50	9	9	6
chr17	8223279	8223280	AluID:271095	chr17:8223280:8223281	+	19	0.06	12	12	3
chr1	78281436	78281437	AluID:14579	chr1:78281435:78281436	+	21	2.01	8	7	8
chr1	78324322	78324323	AluID:14606	chr1:78324321:78324322	+	21	1.89	7	5	7
chr17	8342579	8342580	AluID:271132	chr17:8342577:8342578	+	22	5.94	17	11	17
chr17	8352644	8352645	AluID:271137	chr17:8352643:8352644	+	21	-10.24	8	8	5
chr1	78461868	78461869	AluID:14657	chr1:78461867:78461868	+	21	-12.01	6	6	6
chr1	78477187	78477188	AluID:14662	chr1:78477186:78477187	+	21	4.64	16	16	4
chr1	78481241	78481242	AluID:14666	chr1:78481243:78481244	+	18	-4.34	18	18	5
chr1	78507680	78507681	AluID:14677	1	+	20	-7.15	20	1	20
chr17	8519591	8519592	AluID:271171	-1	-	20	-6.57	11	11	5
chr17	8528243	8528244	AluID:271173	-1	-	20	-19.21	5	5	5
chr17	857136	857137	AluID:268674	-1	-	20	-3.55	5	1	5
chr1	7862342	7862343	AluID:1185	chr1:7862341:7862342	+	21	4.61	8	8	7
chr17	8643806	8643807	AluID:271179	chr17:8643808:8643809	-	22	2.79	22	22	5
chr1	78895846	78895847	AluID:14723	1	+	20	-18.31	8	8	5
chr17	8939372	8939373	AluID:271202	chr17:8939371:8939372	+	21	-26.37	4	3	4
chr17	9075222	9075223	AluID:271259	chr17:9075220:9075221	+	22	2.79	22	22	5
chr17	91185	91186	AluID:268393	chr17:91187:91188	-	22	9.44	7	7	4
chr17	9161308	9161309	AluID:271274	chr17:9161307:9161308	-	19	2.54	7	7	6
chr17	9219328	9219329	AluID:271309	chr17:9219330:9219331	-	22	2.79	15	15	6
chr17	9228090	9228091	AluID:271316	chr17:9228088:9228089	-	18	-5.81	22	22	7
chr17	925026	925027	AluID:268704	chr17:925025:925026	-	19	3.03	14	14	8
chr17	9250452	9250453	AluID:271322	chr17:9250454:9250455	-	22	1.56	13	13	5
chr17	9295930	9295931	AluID:271344	-1	-	20	-2.48	6	5	6
chr17	9535412	9535413	AluID:271460	chr17:9535414:9535415	+	18	3.94	11	10	11
chr17	9553758	9553759	AluID:271466	chr17:9553757:9553758	+	21	-5.23	6	2	6
chr17	9630300	9630301	AluID:271502	chr17:9630301:9630302	+	19	3.55	11	11	5
chr17	9867026	9867027	AluID:271546	chr17:9867027:9867028	-	21	-2.20	4	2	4
chr17	9886073	9886074	AluID:271555	-1	-	20	-13.99	9	9	5
chr17	9887111	9887112	AluID:271557	chr17:9887110:9887111	-	19	-1.46	5	5	5
chr17	9910947	9910948	AluID:271564	chr17:9910949:9910950	-	22	-5.74	25	25	5
chr17	9933170	9933171	AluID:271581	chr17:9933172:9933173	-	22	-7.94	10	10	6
chr1	7995805	7995806	AluID:1215	chr1:7995807:7995808	-	22	-3.56	5	2	5
